"atenolol oral","Tenormin","If I had a problem at all with this drug I would say it would be that it slows my pulse rate to a faint sound and Doctors and Nurses can't hear my pulse at times.  It is a little scary.  I told them not to bury me until they prove I'm really dead because of this problem."
"atenolol oral","Tenormin","I have been taking Atenolol for 7 years, as I have high blood pressure and a bit of an irregular heartbeat. My entire family has a history of high blood pressure and heart disease, so my doc put me on this and it has worked great. I started at 25 mgs, and after a while I was up to 75mgs. Recently I started having fainting spells, so it was reduced to 50 mgs. Everything is just great now."
"atenolol oral","Tenormin","severly lowered heart-beat / pulse rate"
"User Reviews & Ratings - atenolol oral","Tenormin","I only took a 25mg.pill one time. Within a matter of hours I could not hardly walk or talk. I was so sick to my stomach I could not even eat or drink anything. The headache I also had was like drums going off in my head. I ended up being in the er twice two days apart because of atenenol. The only pill I took was on a Fri early afternoon. I woke up about 12 hrs later sick. The first visit to the er was on Sat evening. The 2nd. was on Mon. evening where I had IV'S in me for 5 hrs. The RN on duty told me Mon. that if I had not been brought in that evening (mon) that I would have been  911'd out Tues almost dead, that is how bad I reacted to it. NEVER again will I take Atenenol."
"atenolol oral","Tenormin","I was switched from Toprol to Atenolol b/c I was having nightmares on Toprol.  Both worked fine as far as my BP, but Atenolol has given me far worse side effects - swelling, horrible joint pain, low pulse, nausea, sore throat, 15 lb. weight gain in 3 months, irritability.  When I run, I can't get my pulse up, yet I sweat profusely, which is very unusual for me.  I called my doctor this morning. I want off this medicine NOW."
"atenolol oral","Tenormin","MY SVT STOPPED AND I EVEN EVENTUALLY WAS ABLE TO GET OFF IT!"
"atenolol oral","Tenormin","it lowers my heart rate,some times acidity in my stomach followed by a rapid heart beat that usually last about 5 seconds leaving me trembling and light headed"
"User Reviews & Ratings - atenolol oral","Tenormin","I have been on this medicine for several years. I have had some complains to the doctor but he said it was not the medicine.....I sweat all the time, my face stays flushed up and my arms are blotched, my legs hurt and are restless....I will tell him when I go back that I read all these reviews and see what he says....."
"atenolol oral","Tenormin","lowered BP. extreme fatigue. low sex drive.
"
"atenolol oral","Tenormin","At first, I had tingling in hands and feet. Was told this could happen b/c I smoke.  Medicine made me tired so I take it at 5 am and go back to bed. When I rise at 7 I am fine for the rest of the day. I had persistent headaches that went away with this medicine. I never had the side effects that some complain about.  I would recommend this medication to anyone.  It has really helped.  "
"atenolol oral","Tenormin","sleep no energy not my usual self"
"User Reviews & Ratings - atenolol oral","Tenormin","I gained over 20 pounds. I felt sluggish and apathetic all the time.  Consistently in a dark mood.  Feeling much happier on Lisinopril! "
"atenolol oral","Tenormin","I've been taking 50 Mg atenolol for 8 years with some success initially bringing blood prsuure down to 120/80 or lower.   about 2 years ago my blood presuure was hovering around 140/90.  At that time my doctor prescribed 5 Mg of Norvasc in addition to the 50 Mg of Atenolol.  My blood presure while sporadic at times dropped down to below 120/80 for the first time ever.  The combination of the two drugs seems to work well.  However, about 4 months ago I was hammered with joint pain.  While I had been diagnosed with osteo arthritis 5 years ago I never had this kind of excruciating pain. My left big toe, my wrists, my rotator cuffs, knees.  It continues to rotate to different joints, but has not stopped since.  Could one or both blood pressure drugs be exacerbating my arthritis?"
"atenolol oral","Tenormin","I was given this medication due to arrhythmia.  I did not care for it and stopped taking it.  I felt tired all the time, suffered hair loss, gained 15 pounds in a little over 3 months, and felt like it did not help me overall."
"atenolol oral","Tenormin","I'm 28 and took this for about 2+ months; high BP runs in my family. I gained about 20 lbs., made my husband crazy with my BP drug induced depression/dark moods, couldn't be happy with anything positive in my life and then my Dr. practically laughed at me for feeling this way. Quit taking it after telling Dr., No longer on anything and hoping for the best with diet and exercise."
"User Reviews & Ratings - atenolol oral","Tenormin","Atenolol lowered my blood pressure fairly well, but also lowered my heart rate significantly.  At one point my pulse was around 40 bpm while at rest.  It took away some of my energy as well, and I had to stop taking it.  I tried several other medications for hypertension with some success, and ended up back on Atenolol.  I now take both Atenolol and Lisinopril, and together they are working wonderfully.  I've had high blood pressure since I was 16, and Atenolol was the first medicine I was prescribed.  When I was 16, it caused too bad of side effects for me to continue.  I am now at a lower dose of Atenolol and a fairly low dose of Lisinopril, and together they have lowered my blood pressure without any bad side effects."
"atenolol oral","Tenormin","after two days on this med. blood pressure did not change. got blotchie skin on face, neck and arms, the red spots felt like a sunburn, and were very sensitive to tough. called pharmasist, he said this is an alergic reaction. have call into doctor. to change to something else."
"atenolol oral","Tenormin","What are the side effects of using this drug long term, i.e. 30 years?"
"atenolol oral","Tenormin","After I had been on the medication for a week or so I began having sharp chest pains on the left side off and on.  Also my heart rate gets low - one time it got down to 44.  It does an ""ok"" job of lowering BP.  Sometimes it's close to normal and other times it's high.  "
"User Reviews & Ratings - atenolol oral","Tenormin","Its been great but i am losing hair"
"atenolol oral","Tenormin","i am only 22 and i do not feel as tho i should be taking this medicine! my first time taking it was 6:45pm 7-7-09 and by 9:00 i was feeling weird! dizzy chest jaw and neck pain also an extreme headache and tingling! after that little episode i dont feel as if i should continue this drug! but after one dose will it cause a heartattack???"
"atenolol oral","Tenormin","Does atenolol cause weight gain?"
"atenolol oral","Tenormin","blood pressure remains high, some days the lowest is 143/87 most days at 169/91 Dr. says 143/87 is good"
"User Reviews & Ratings - atenolol oral","Tenormin","Caused my heart rate to drop to  38  per min.
Caused slugishness if more than 12 mil. were taken."
